1724665004.574296951293945,22.579709000000001,113.919286333333332,25.299999999999997
1724665005.640669107437134,22.579709000000001,113.919286333333332,25.299999999999997
1724665006.707165956497192,22.579709000000001,113.919286333333332,25.299999999999997
1724665007.774414062500000,22.579708833333335,113.919286499999998,25.299999999999997
1724665008.840281963348389,22.579708833333335,113.919286499999998,25.299999999999997
1724665009.906970024108887,22.579708666666665,113.919286499999998,25.299999999999997
1724665010.874306917190552,22.579708666666665,113.919286666666665,25.299999999999997
1724665011.940272092819214,22.579708666666665,113.919286666666665,25.399999999999999
1724665013.055118083953857,22.579708666666665,113.919286666666665,25.399999999999999
1724665013.598217010498047,22.579708499999999,113.919286833333331,25.399999999999999
1724665014.655689954757690,22.579708499999999,113.919286833333331,25.399999999999999
1724665015.706159114837646,22.579708333333333,113.919286833333331,25.399999999999999
1724665016.706099987030029,22.579708333333333,113.919286833333331,25.399999999999999
1724665017.772382020950317,22.579708166666666,113.919286833333331,25.399999999999999
1724665018.838473081588745,22.579708166666666,113.919286833333331,25.399999999999999
1724665019.904979944229126,22.579708000000000,113.919286999999997,25.399999999999999
1724665020.971420049667358,22.579708000000000,113.919286999999997,25.399999999999999
1724665021.538136005401611,22.579707833333334,113.919287166666663,25.399999999999999
1724665022.604590892791748,22.579707833333334,113.919287333333330,25.399999999999999
1724665023.571788072586060,22.579707666666668,113.919287166666663,25.399999999999999
1724665024.638673067092896,22.579707833333334,113.919287166666663,25.399999999999999
1724665025.705420970916748,22.579707833333334,113.919286999999997,25.399999999999999
1724665026.771250963211060,22.579707833333334,113.919286833333331,25.399999999999999
1724665027.848207950592041,22.579707833333334,113.919286666666665,25.399999999999999
1724665028.904072999954224,22.579708000000000,113.919286666666665,25.399999999999999
1724665029.937401056289673,22.579708000000000,113.919286499999998,25.399999999999999
1724665031.012996912002563,22.579708000000000,113.919286499999998,25.399999999999999
1724665031.537077903747559,22.579708166666666,113.919286499999998,25.399999999999999
1724665032.603627920150757,22.579708166666666,113.919286499999998,25.399999999999999
1724665033.670202016830444,22.579708166666666,113.919286666666665,25.399999999999999
1724665034.737677097320557,22.579708333333333,113.919286666666665,25.399999999999999
1724665035.770482063293457,22.579708333333333,113.919286833333331,25.399999999999999
1724665036.803020954132080,22.579708333333333,113.919286833333331,25.399999999999999
1724665037.869425058364868,22.579708333333333,113.919286833333331,25.399999999999999
1724665038.965214014053345,22.579708333333333,113.919286833333331,25.399999999999999
1724665040.034936904907227,22.579708499999999,113.919286833333331,25.399999999999999
1724665040.544086933135986,22.579708499999999,113.919286833333331,25.399999999999999
1724665041.634733915328979,22.579708499999999,113.919286833333331,25.500000000000000
1724665042.667886972427368,22.579708499999999,113.919286833333331,25.500000000000000
1724665043.734479904174805,22.579708499999999,113.919286833333331,25.500000000000000
1724665044.805378913879395,22.579708499999999,113.919286833333331,25.500000000000000
1724665045.859882116317749,22.579708499999999,113.919286666666665,25.500000000000000
1724665046.900899887084961,22.579708499999999,113.919286666666665,25.500000000000000
1724665047.972850084304810,22.579708499999999,113.919286666666665,25.500000000000000
1724665049.000660896301270,22.579708499999999,113.919286666666665,25.500000000000000
1724665050.067243099212646,22.579708499999999,113.919286666666665,25.500000000000000
1724665050.600491046905518,22.579708499999999,113.919286666666665,25.500000000000000
1724665051.667386054992676,22.579708333333333,113.919286833333331,25.500000000000000
1724665052.733545064926147,22.579708333333333,113.919286833333331,25.500000000000000
1724665053.767009973526001,22.579708333333333,113.919286999999997,25.500000000000000
1724665054.800231933593750,22.579708333333333,113.919287166666663,25.500000000000000
1724665055.871746063232422,22.579708333333333,113.919287166666663,25.500000000000000
1724665056.965462923049927,22.579708333333333,113.919287333333330,25.500000000000000
1724665058.034028053283691,22.579708333333333,113.919287499999996,25.500000000000000
1724665059.098737001419067,22.579708333333333,113.919287499999996,25.500000000000000
1724665060.166330099105835,22.579708333333333,113.919287499999996,25.500000000000000
1724665060.701663970947266,22.579708333333333,113.919287666666662,25.500000000000000
1724665061.698081970214844,22.579708333333333,113.919287666666662,25.500000000000000
1724665062.764662981033325,22.579708333333333,113.919287833333328,25.500000000000000
1724665063.854716062545776,22.579708333333333,113.919287833333328,25.500000000000000
1724665064.898005962371826,22.579708333333333,113.919287833333328,25.500000000000000
1724665065.965035915374756,22.579708333333333,113.919287999999995,25.500000000000000
1724665067.030834913253784,22.579708333333333,113.919287999999995,25.500000000000000
1724665068.064923048019409,22.579708333333333,113.919288166666661,25.500000000000000
1724665068.596878051757812,22.579708333333333,113.919288166666661,25.500000000000000
1724665069.664999008178711,22.579708333333333,113.919288166666661,25.500000000000000
1724665070.730050086975098,22.579708333333333,113.919288333333327,25.500000000000000
1724665071.796564102172852,22.579708333333333,113.919288333333327,25.500000000000000
1724665072.863075971603394,22.579708166666666,113.919288333333327,25.500000000000000
1724665073.862797975540161,22.579708166666666,113.919288333333327,25.599999999999998
1724665074.929882049560547,22.579708166666666,113.919288499999993,25.599999999999998
1724665075.997092962265015,22.579708166666666,113.919288499999993,25.599999999999998
1724665077.062701940536499,22.579708000000000,113.919288333333327,25.599999999999998
1724665078.129190921783447,22.579708000000000,113.919288333333327,25.599999999999998
1724665078.662535905838013,22.579708000000000,113.919288333333327,25.599999999999998
1724665079.728773117065430,22.579708000000000,113.919288333333327,25.599999999999998
1724665080.765052080154419,22.579708000000000,113.919288333333327,25.599999999999998
1724665081.794976949691772,22.579708000000000,113.919288333333327,25.599999999999998
1724665082.861809968948364,22.579708000000000,113.919288333333327,25.599999999999998
1724665083.928168058395386,22.579708000000000,113.919288499999993,25.599999999999998
1724665084.994836091995239,22.579708000000000,113.919288499999993,25.599999999999998
1724665086.061309099197388,22.579708000000000,113.919288499999993,25.599999999999998
1724665086.562660932540894,22.579708000000000,113.919288499999993,25.599999999999998
1724665087.627985954284668,22.579708000000000,113.919288666666660,25.599999999999998
1724665088.694400072097778,22.579708000000000,113.919288666666660,25.599999999999998
