1724665007.802536010742188,22.579708833298902,113.919286500009505,25.299962894328701,0.000000978179446,-0.000003813565653,-0.000037104909532,0.000057533244474,-0.000224301181040,-0.002182386718429,-0.475438453735778,0.494344941283069,0.377746743330959,0.622003821242302,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665007.836724042892456,22.579708833229390,113.919286500030395,25.299850634928138,0.000003126114812,-0.000011510499927,-0.000149362939536,0.000068120981918,-0.000225969500854,-0.004384708428203,-0.475467028896475,0.494380254121161,0.377710777829893,0.621975752806002,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665007.870685100555420,22.579708833154136,113.919286500052067,25.299664496046852,0.000005354550077,-0.000019844598848,-0.000335502088150,0.000063113756828,-0.000264833759975,-0.006577208627582,-0.475510078950503,0.494414123170074,0.377679691680010,0.621934795713302,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665007.904298067092896,22.579708833090287,113.919286500066960,25.299405415754361,0.000006886306504,-0.000026915160473,-0.000594583840886,0.000028027048934,-0.000155870649855,-0.008838375263083,-0.475560491429888,0.494448952673286,0.377639097783332,0.621893209495526,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665007.972064018249512,22.579708833144092,113.919286500065425,25.298657686416323,0.000006727172934,-0.000020956337388,-0.001342312954429,-0.000032723613121,0.000331735460536,-0.013229613181862,-0.475664520347063,0.494548419674425,0.377531158916515,0.621800087429779,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665008.006746053695679,22.579708833279735,113.919286500057098,25.298160028244492,0.000005872239510,-0.000005934818780,-0.001839971224113,-0.000016577612356,0.000534506581762,-0.015468718002097,-0.475730266247413,0.494568141235034,0.377507362882486,0.621748549190909,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665008.040018081665039,22.579708833454724,113.919286500047818,25.297609461687674,0.000004917975202,0.000013442405750,-0.002390536908926,-0.000040783742884,0.000630269099971,-0.017626089763767,-0.475781137044144,0.494579384612321,0.377488580483306,0.621712082522270,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665008.073999881744385,22.579708833660767,113.919286500004759,25.296976713770661,0.000000489285477,0.000036259720223,-0.003023285414489,-0.000219866941590,0.000712644719752,-0.019614345062297,-0.475835356359122,0.494595602265109,0.377454987428164,0.621678080942385,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665008.108138084411621,22.579708833949272,113.919286499914719,25.296273344634049,-0.000008769800917,0.000068207500495,-0.003726655200246,-0.000322580268286,0.001159028524628,-0.021592849857268,-0.475889822591527,0.494611891827506,0.377421237674101,0.621643919433924,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665008.142041921615601,22.579708834372802,113.919286499824707,25.295504534420033,-0.000018026684815,0.000115108649448,-0.004495464374091,-0.000223486764899,0.001607687742360,-0.023759490010363,-0.475924868311879,0.494647310769202,0.377365556891379,0.621622710446761,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665008.176058053970337,22.579708834906977,113.919286499759139,25.294657767325482,-0.000024768360742,0.000174263113703,-0.005342231710240,-0.000172894331995,0.001870336369163,-0.026026730675611,-0.475974565387386,0.494657014637833,0.377326124311852,0.621600874263923,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665008.210002899169922,22.579708835530280,113.919286499692518,25.293736934262743,-0.000031619700171,0.000243287262696,-0.006263063868469,-0.000230780475654,0.002196504919245,-0.028227878695298,-0.476012862828402,0.494659760670700,0.377300998043323,0.621584614087758,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665008.244129896163940,22.579708836289896,113.919286499601697,25.292734338558400,-0.000040960007812,0.000327405322768,-0.007265659576005,-0.000316604789022,0.002733202789066,-0.030528870848828,-0.476038999387910,0.494679354100110,0.377268067583192,0.621568992848662,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
1724665008.278064966201782,22.579708837229305,113.919286499473372,25.291659295460587,-0.000054157599383,0.000431433969314,-0.008340704475176,-0.000461209522665,0.003397837838234,-0.032830061251386,-0.476076222554030,0.494692016995161,0.377244262648664,0.621544853521136,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
